Individual,Female,Up,Cyan_Pays,Position1,Left1,Cyan1,Position2,Left2,Cyan2,Round,treatment,phase,first_draw_black,first_draw_favorable,switched,beu_left2,switching_error,starting_error
100,0,1,1,7,0,1,5,1,0,6,2,I,1,1,1,0.0,1,
100,0,0,1,6,1,1,12,0,0,7,2,I,1,1,1,0.0,0,
100,0,0,1,9,0,0,5,1,1,8,2,I,0,0,1,1.0,0,
100,0,0,1,1,1,1,8,0,0,9,2,I,1,1,1,0.0,0,
100,0,1,1,8,0,1,3,1,0,10,2,I,1,1,1,0.0,1,
100,0,1,1,2,1,0,9,0,1,11,2,I,0,0,1,1.0,1,
100,0,1,1,9,0,1,5,1,0,12,2,I,1,1,1,0.0,1,
100,0,1,1,5,1,0,9,0,1,13,2,I,0,0,1,1.0,1,
100,0,0,1,8,0,0,5,1,0,14,2,I,0,0,1,1.0,0,
100,0,1,1,4,1,1,7,0,1,15,2,I,1,1,1,0.0,0,
100,0,0,1,9,0,0,6,1,1,16,2,I,0,0,1,1.0,0,
100,0,1,1,3,1,0,10,0,1,17,2,I,0,0,1,1.0,1,
100,0,0,1,11,0,0,6,1,0,18,2,I,0,0,1,1.0,0,
100,0,0,1,2,1,0,7,0,0,19,2,I,0,0,1,1.0,1,
100,0,0,1,8,0,0,1,1,0,20,2,I,0,0,1,1.0,0,
100,0,0,1,6,1,1,3,1,1,21,2,II,1,1,0,0.0,1,1.0
100,0,0,1,2,1,0,5,1,0,22,2,II,0,0,0,1.0,0,1.0
100,0,0,1,10,0,0,5,1,0,23,2,II,0,0,1,1.0,0,0.0
100,0,1,1,4,1,0,8,0,1,24,2,II,0,0,1,1.0,1,1.0
100,0,1,1,6,1,0,10,0,1,25,2,II,0,0,1,1.0,1,1.0
100,0,0,1,12,0,0,3,1,0,26,2,II,0,0,1,1.0,0,0.0
100,0,0,1,1,1,0,7,0,0,27,2,II,0,0,1,1.0,1,1.0
100,0,1,1,8,0,1,9,0,1,28,2,II,1,1,0,0.0,0,0.0
100,0,0,1,8,0,0,3,1,1,29,2,II,0,0,1,1.0,0,0.0
100,0,1,1,8,0,1,3,1,0,30,2,II,1,1,1,0.0,1,0.0
100,0,1,1,4,1,1,1,1,1,31,2,II,1,1,0,0.0,1,1.0
100,0,0,1,2,1,1,5,1,0,32,2,II,1,1,0,0.0,1,1.0
100,0,0,1,8,0,0,5,1,0,33,2,II,0,0,1,1.0,0,0.0
100,0,0,1,2,1,0,8,0,0,34,2,II,0,0,1,1.0,1,1.0
100,0,0,1,11,0,0,4,1,0,35,2,II,0,0,1,1.0,0,0.0
100,0,0,1,5,1,0,1,1,0,36,2,II,0,0,0,1.0,0,1.0
100,0,1,1,6,1,1,9,0,1,37,2,II,1,1,1,0.0,0,1.0
100,0,1,1,10,0,1,2,1,1,38,2,II,1,1,1,0.0,1,0.0
100,0,1,1,3,1,0,10,0,1,39,2,II,0,0,1,1.0,1,1.0
100,0,0,1,12,0,0,6,1,0,40,2,II,0,0,1,1.0,0,0.0
100,0,0,1,1,1,1,4,1,1,41,2,II,1,1,0,0.0,1,1.0
100,0,1,1,1,1,0,7,0,1,42,2,II,0,0,1,1.0,1,1.0
100,0,0,1,10,0,0,5,1,0,43,2,II,0,0,1,1.0,0,0.0
100,0,1,1,5,1,1,10,0,1,44,2,II,1,1,1,0.0,0,1.0
100,0,0,1,5,1,1,1,1,0,45,2,II,1,1,0,0.0,1,1.0
100,0,0,1,10,0,0,4,1,1,46,2,II,0,0,1,1.0,0,0.0
100,0,1,1,4,1,1,10,0,1,47,2,II,1,1,1,0.0,0,1.0
100,0,0,1,2,1,0,11,0,0,48,2,II,0,0,1,1.0,1,1.0
100,0,0,1,12,0,0,4,1,0,49,2,II,0,0,1,1.0,0,0.0
100,0,1,1,6,1,1,3,1,0,50,2,II,1,1,0,0.0,1,1.0
100,0,0,1,2,1,1,5,1,0,51,2,III,1,1,0,0.0,1,1.0
100,0,1,1,1,1,1,5,1,1,52,2,III,1,1,0,0.0,1,1.0
100,0,1,1,6,1,1,1,1,1,53,2,III,1,1,0,0.0,1,1.0
100,0,0,1,5,1,0,3,1,0,54,2,III,0,0,0,1.0,0,1.0
100,0,0,1,8,0,0,4,1,0,55,2,III,0,0,1,1.0,0,0.0
100,0,0,1,2,1,1,9,0,0,56,2,III,1,1,1,0.0,0,1.0
100,0,1,1,4,1,0,4,1,0,57,2,III,0,0,0,1.0,0,1.0
100,0,1,1,10,0,1,5,1,0,58,2,III,1,1,1,0.0,1,0.0
100,0,0,1,1,1,0,12,0,0,59,2,III,0,0,1,1.0,1,1.0
100,0,0,1,2,1,0,9,0,0,60,2,III,0,0,1,1.0,1,1.0
101,1,0,1,6,1,0,7,0,0,1,2,I,0,0,1,1.0,1,
101,1,0,1,7,0,0,3,1,1,2,2,I,0,0,1,1.0,0,
101,1,1,1,4,1,1,11,0,1,3,2,I,1,1,1,0.0,0,
101,1,0,1,11,0,0,4,1,0,4,2,I,0,0,1,1.0,0,
101,1,1,1,2,1,1,7,0,1,5,2,I,1,1,1,0.0,0,
101,1,1,1,9,0,1,3,1,1,6,2,I,1,1,1,0.0,1,
101,1,1,1,3,1,0,7,0,1,7,2,I,0,0,1,1.0,1,
101,1,0,1,8,0,0,2,1,0,8,2,I,0,0,1,1.0,0,
101,1,0,1,1,1,0,12,0,0,9,2,I,0,0,1,1.0,1,
101,1,1,1,8,0,1,4,1,0,10,2,I,1,1,1,0.0,1,
101,1,1,1,2,1,0,10,0,1,11,2,I,0,0,1,1.0,1,
101,1,1,1,8,0,1,11,0,1,12,2,I,1,1,0,0.0,0,
101,1,1,1,4,1,0,6,1,1,13,2,I,0,0,0,1.0,0,
101,1,0,1,8,0,0,2,1,0,14,2,I,0,0,1,1.0,0,
101,1,0,1,6,1,0,7,0,0,15,2,I,0,0,1,1.0,1,
101,1,0,1,8,0,0,2,1,0,16,2,I,0,0,1,1.0,0,
101,1,1,1,1,1,1,5,1,1,17,2,I,1,1,0,0.0,1,
101,1,1,1,8,0,1,12,0,1,18,2,I,1,1,0,0.0,0,
101,1,1,1,2,1,0,1,1,1,19,2,I,0,0,0,1.0,0,
101,1,0,1,8,0,0,2,1,1,20,2,I,0,0,1,1.0,0,
101,1,1,1,9,0,1,12,0,1,21,2,II,1,1,0,0.0,0,0.0
101,1,1,1,7,0,1,11,0,1,22,2,II,1,1,0,0.0,0,0.0
101,1,0,1,3,1,0,6,1,1,23,2,II,0,0,0,1.0,0,1.0
101,1,1,1,12,0,1,7,0,1,24,2,II,1,1,0,0.0,0,0.0
101,1,1,1,3,1,1,5,1,1,25,2,II,1,1,0,0.0,1,1.0
101,1,0,1,12,0,0,2,1,1,26,2,II,0,0,1,1.0,0,0.0
101,1,0,1,6,1,0,3,1,0,27,2,II,0,0,0,1.0,0,1.0
101,1,1,1,7,0,1,12,0,1,28,2,II,1,1,0,0.0,0,0.0
101,1,0,1,7,0,0,5,1,0,29,2,II,0,0,1,1.0,0,0.0
101,1,0,1,6,1,1,2,1,1,30,2,II,1,1,0,0.0,1,1.0
101,1,0,1,11,0,0,5,1,1,31,2,II,0,0,1,1.0,0,0.0
101,1,0,1,10,0,0,2,1,1,32,2,II,0,0,1,1.0,0,0.0
101,1,0,1,7,0,0,5,1,1,33,2,II,0,0,1,1.0,0,0.0
101,1,1,1,12,0,1,8,0,1,34,2,II,1,1,0,0.0,0,0.0
101,1,0,1,8,0,0,5,1,1,35,2,II,0,0,1,1.0,0,0.0
101,1,1,1,7,0,1,8,0,1,36,2,II,1,1,0,0.0,0,0.0
101,1,1,1,6,1,0,4,1,0,37,2,II,0,0,0,1.0,0,1.0
101,1,1,1,9,0,1,8,0,1,38,2,II,1,1,0,0.0,0,0.0
101,1,0,1,4,1,0,6,1,0,39,2,II,0,0,0,1.0,0,1.0
101,1,1,1,7,0,1,8,0,1,40,2,II,1,1,0,0.0,0,0.0
101,1,1,1,8,0,1,11,0,1,41,2,II,1,1,0,0.0,0,0.0
101,1,0,1,11,0,0,6,1,1,42,2,II,0,0,1,1.0,0,0.0
101,1,1,1,7,0,1,11,0,1,43,2,II,1,1,0,0.0,0,0.0
101,1,0,1,5,1,0,3,1,1,44,2,II,0,0,0,1.0,0,1.0
101,1,0,1,8,0,0,2,1,1,45,2,II,0,0,1,1.0,0,0.0
101,1,0,1,7,0,0,2,1,1,46,2,II,0,0,1,1.0,0,0.0
101,1,1,1,10,0,1,7,0,1,47,2,II,1,1,0,0.0,0,0.0
101,1,1,1,5,1,1,2,1,1,48,2,II,1,1,0,0.0,1,1.0
101,1,0,1,8,0,0,1,1,1,49,2,II,0,0,1,1.0,0,0.0
101,1,0,1,7,0,0,1,1,0,50,2,II,0,0,1,1.0,0,0.0
101,1,0,1,9,0,0,2,1,1,51,2,III,0,0,1,1.0,0,0.0
101,1,0,1,12,0,0,1,1,1,52,2,III,0,0,1,1.0,0,0.0
101,1,0,1,8,0,0,1,1,1,53,2,III,0,0,1,1.0,0,0.0
101,1,0,1,11,0,0,3,1,0,54,2,III,0,0,1,1.0,0,0.0
101,1,1,1,7,0,1,11,0,1,55,2,III,1,1,0,0.0,0,0.0
101,1,1,1,9,0,1,12,0,1,56,2,III,1,1,0,0.0,0,0.0
101,1,1,1,5,1,1,2,1,0,57,2,III,1,1,0,0.0,1,1.0
101,1,1,1,8,0,1,11,0,1,58,2,III,1,1,0,0.0,0,0.0
101,1,0,1,11,0,0,4,1,1,59,2,III,0,0,1,1.0,0,0.0
101,1,1,1,7,0,1,12,0,1,60,2,III,1,1,0,0.0,0,0.0
102,1,1,1,5,1,1,3,1,1,1,2,I,1,1,0,0.0,1,
102,1,0,1,8,0,0,2,1,1,2,2,I,0,0,1,1.0,0,
102,1,1,1,1,1,1,5,1,1,3,2,I,1,1,0,0.0,1,
102,1,0,1,11,0,0,5,1,1,4,2,I,0,0,1,1.0,0,
102,1,1,1,2,1,1,8,0,1,5,2,I,1,1,1,0.0,0,
102,1,0,1,11,0,0,6,1,1,6,2,I,0,0,1,1.0,0,
102,1,0,1,4,1,1,2,1,0,7,2,I,1,1,0,0.0,1,
102,1,1,1,9,0,1,12,0,1,8,2,I,1,1,0,0.0,0,
102,1,0,1,4,1,0,8,0,0,9,2,I,0,0,1,1.0,1,
102,1,0,1,9,0,0,3,1,1,10,2,I,0,0,1,1.0,0,
102,1,0,1,3,1,1,6,1,0,11,2,I,1,1,0,0.0,1,
102,1,0,1,9,0,0,4,1,0,12,2,I,0,0,1,1.0,0,
102,1,1,1,2,1,1,11,0,1,13,2,I,1,1,1,0.0,0,
102,1,1,1,9,0,1,11,0,1,14,2,I,1,1,0,0.0,0,
102,1,0,1,4,1,0,8,0,0,15,2,I,0,0,1,1.0,1,
102,1,1,1,9,0,1,12,0,1,16,2,I,1,1,0,0.0,0,
102,1,1,1,2,1,1,3,1,1,17,2,I,1,1,0,0.0,1,
102,1,0,1,11,0,0,1,1,1,18,2,I,0,0,1,1.0,0,
102,1,0,1,5,1,0,8,0,0,19,2,I,0,0,1,1.0,1,
102,1,0,1,9,0,0,6,1,1,20,2,I,0,0,1,1.0,0,
102,1,1,1,8,0,1,11,0,1,21,2,II,1,1,0,0.0,0,0.0
102,1,1,1,7,0,1,11,0,1,22,2,II,1,1,0,0.0,0,0.0
102,1,0,1,9,0,0,5,1,1,23,2,II,0,0,1,1.0,0,0.0
102,1,0,1,5,1,0,2,1,1,24,2,II,0,0,0,1.0,0,1.0
102,1,0,1,7,0,0,1,1,0,25,2,II,0,0,1,1.0,0,0.0
102,1,1,1,8,0,1,11,0,1,26,2,II,1,1,0,0.0,0,0.0
102,1,0,1,8,0,0,5,1,1,27,2,II,0,0,1,1.0,0,0.0
102,1,1,1,7,0,1,10,0,1,28,2,II,1,1,0,0.0,0,0.0
102,1,0,1,5,1,0,4,1,1,29,2,II,0,0,0,1.0,0,1.0
102,1,1,1,9,0,1,11,0,1,30,2,II,1,1,0,0.0,0,0.0
102,1,0,1,10,0,0,5,1,1,31,2,II,0,0,1,1.0,0,0.0
102,1,1,1,7,0,1,9,0,1,32,2,II,1,1,0,0.0,0,0.0
102,1,1,1,8,0,1,11,0,1,33,2,II,1,1,0,0.0,0,0.0
102,1,0,1,7,0,0,4,1,1,34,2,II,0,0,1,1.0,0,0.0
102,1,1,1,6,1,1,4,1,1,35,2,II,1,1,0,0.0,1,1.0
102,1,0,1,8,0,0,3,1,0,36,2,II,0,0,1,1.0,0,0.0
102,1,0,1,9,0,0,1,1,1,37,2,II,0,0,1,1.0,0,0.0
102,1,0,1,2,1,1,3,1,1,38,2,II,1,1,0,0.0,1,1.0
102,1,1,1,8,0,1,11,0,1,39,2,II,1,1,0,0.0,0,0.0
102,1,0,1,8,0,0,1,1,1,40,2,II,0,0,1,1.0,0,0.0
102,1,0,1,8,0,0,4,1,0,41,2,II,0,0,1,1.0,0,0.0
102,1,0,1,2,1,0,8,0,0,42,2,II,0,0,1,1.0,1,1.0
102,1,1,1,9,0,1,11,0,1,43,2,II,1,1,0,0.0,0,0.0
102,1,0,1,7,0,0,5,1,1,44,2,II,0,0,1,1.0,0,0.0
102,1,0,1,8,0,0,6,1,0,45,2,II,0,0,1,1.0,0,0.0
102,1,0,1,8,0,0,2,1,1,46,2,II,0,0,1,1.0,0,0.0
102,1,1,1,1,1,1,6,1,1,47,2,II,1,1,0,0.0,1,1.0
102,1,0,1,9,0,0,1,1,0,48,2,II,0,0,1,1.0,0,0.0
102,1,0,1,8,0,0,5,1,0,49,2,II,0,0,1,1.0,0,0.0
102,1,0,1,8,0,0,4,1,1,50,2,II,0,0,1,1.0,0,0.0
102,1,1,1,4,1,1,3,1,0,51,2,III,1,1,0,0.0,1,1.0
102,1,0,1,7,0,0,1,1,1,52,2,III,0,0,1,1.0,0,0.0
102,1,1,1,2,1,1,5,1,1,53,2,III,1,1,0,0.0,1,1.0
102,1,1,1,3,1,1,6,1,0,54,2,III,1,1,0,0.0,1,1.0
102,1,1,1,8,0,1,10,0,1,55,2,III,1,1,0,0.0,0,0.0
102,1,0,1,5,1,0,8,0,0,56,2,III,0,0,1,1.0,1,1.0
102,1,1,1,2,1,0,8,0,1,57,2,III,0,0,1,1.0,1,1.0
102,1,0,1,8,0,0,3,1,1,58,2,III,0,0,1,1.0,0,0.0
102,1,1,1,6,1,1,5,1,1,59,2,III,1,1,0,0.0,1,1.0
102,1,1,1,7,0,1,10,0,1,60,2,III,1,1,0,0.0,0,0.0
103,0,0,1,5,1,0,8,0,0,1,2,I,0,0,1,1.0,1,
103,0,0,1,8,0,0,2,1,1,2,2,I,0,0,1,1.0,0,
103,0,0,1,1,1,0,9,0,0,3,2,I,0,0,1,1.0,1,
103,0,0,1,9,0,0,1,1,0,4,2,I,0,0,1,1.0,0,
103,0,1,1,2,1,1,4,1,1,5,2,I,1,1,0,0.0,1,
103,0,0,1,7,0,0,5,1,1,6,2,I,0,0,1,1.0,0,
103,0,0,1,3,1,0,5,1,1,7,2,I,0,0,0,1.0,0,
103,0,1,1,7,0,1,9,0,1,8,2,I,1,1,0,0.0,0,
103,0,0,1,2,1,0,4,1,0,9,2,I,0,0,0,1.0,0,
103,0,1,1,7,0,1,9,0,1,10,2,I,1,1,0,0.0,0,
103,0,0,1,4,1,0,6,1,0,11,2,I,0,0,0,1.0,0,
103,0,1,1,8,0,1,9,0,1,12,2,I,1,1,0,0.0,0,
103,0,1,1,2,1,0,4,1,1,13,2,I,0,0,0,1.0,0,
103,0,0,1,8,0,0,5,1,1,14,2,I,0,0,1,1.0,0,
103,0,1,1,2,1,1,4,1,1,15,2,I,1,1,0,0.0,1,
103,0,0,1,8,0,0,5,1,1,16,2,I,0,0,1,1.0,0,
103,0,1,1,3,1,1,5,1,0,17,2,I,1,1,0,0.0,1,
103,0,1,1,8,0,1,9,0,1,18,2,I,1,1,0,0.0,0,
103,0,0,1,2,1,1,5,1,1,19,2,I,1,1,0,0.0,1,
103,0,0,1,8,0,0,1,1,0,20,2,I,0,0,1,1.0,0,
103,0,1,1,8,0,1,9,0,1,21,2,II,1,1,0,0.0,0,0.0
103,0,1,1,7,0,1,8,0,1,22,2,II,1,1,0,0.0,0,0.0
103,0,0,1,7,0,0,4,1,1,23,2,II,0,0,1,1.0,0,0.0
103,0,1,1,8,0,1,9,0,1,24,2,II,1,1,0,0.0,0,0.0
103,0,0,1,2,1,0,4,1,1,25,2,II,0,0,0,1.0,0,1.0
103,0,0,1,8,0,0,6,1,1,26,2,II,0,0,1,1.0,0,0.0
103,0,0,1,7,0,0,2,1,1,27,2,II,0,0,1,1.0,0,0.0
103,0,0,1,9,0,0,5,1,0,28,2,II,0,0,1,1.0,0,0.0
103,0,1,1,9,0,1,8,0,1,29,2,II,1,1,0,0.0,0,0.0
103,0,1,1,4,1,0,5,1,1,30,2,II,0,0,0,1.0,0,1.0
103,0,0,1,2,1,1,4,1,1,31,2,II,1,1,0,0.0,1,1.0
103,0,1,1,8,0,1,9,0,1,32,2,II,1,1,0,0.0,0,0.0
103,0,0,1,9,0,0,3,1,1,33,2,II,0,0,1,1.0,0,0.0
103,0,1,1,9,0,1,7,0,1,34,2,II,1,1,0,0.0,0,0.0
103,0,0,1,9,0,0,4,1,0,35,2,II,0,0,1,1.0,0,0.0
103,0,1,1,7,0,1,7,0,1,36,2,II,1,1,0,0.0,0,0.0
103,0,0,1,6,1,1,2,1,1,37,2,II,1,1,0,0.0,1,1.0
103,0,0,1,8,0,0,5,1,0,38,2,II,0,0,1,1.0,0,0.0
103,0,1,1,8,0,1,8,0,1,39,2,II,1,1,0,0.0,0,0.0
103,0,1,1,8,0,1,9,0,1,40,2,II,1,1,0,0.0,0,0.0
103,0,1,1,3,1,1,5,1,0,41,2,II,1,1,0,0.0,1,1.0
103,0,1,1,8,0,1,8,0,1,42,2,II,1,1,0,0.0,0,0.0
103,0,1,1,7,0,1,9,0,1,43,2,II,1,1,0,0.0,0,0.0
103,0,0,1,8,0,0,5,1,0,44,2,II,0,0,1,1.0,0,0.0
103,0,1,1,8,0,1,8,0,1,45,2,II,1,1,0,0.0,0,0.0
103,0,0,1,2,1,0,1,1,1,46,2,II,0,0,0,1.0,0,1.0
103,0,0,1,5,1,0,6,1,1,47,2,II,0,0,0,1.0,0,1.0
103,0,1,1,8,0,1,8,0,1,48,2,II,1,1,0,0.0,0,0.0
103,0,1,1,8,0,1,8,0,1,49,2,II,1,1,0,0.0,0,0.0
103,0,1,1,7,0,1,7,0,1,50,2,II,1,1,0,0.0,0,0.0
103,0,0,1,2,1,1,5,1,0,51,2,III,1,1,0,0.0,1,1.0
103,0,0,1,7,0,0,1,1,1,52,2,III,0,0,1,1.0,0,0.0
103,0,1,1,1,1,0,2,1,0,53,2,III,0,0,0,1.0,0,1.0
103,0,1,1,7,0,1,7,0,1,54,2,III,1,1,0,0.0,0,0.0
103,0,1,1,7,0,1,7,0,1,55,2,III,1,1,0,0.0,0,0.0
103,0,0,1,6,1,0,4,1,0,56,2,III,0,0,0,1.0,0,1.0
103,0,1,1,7,0,1,7,0,1,57,2,III,1,1,0,0.0,0,0.0
103,0,0,1,7,0,0,4,1,0,58,2,III,0,0,1,1.0,0,0.0
103,0,0,1,7,0,0,2,1,1,59,2,III,0,0,1,1.0,0,0.0
103,0,1,1,7,0,1,7,0,1,60,2,III,1,1,0,0.0,0,0.0
104,0,1,1,3,1,1,6,1,1,1,2,I,1,1,0,0.0,1,
104,0,1,1,8,0,1,8,0,1,2,2,I,1,1,0,0.0,0,
104,0,0,1,2,1,0,7,0,0,3,2,I,0,0,1,1.0,1,
104,0,1,1,7,0,1,7,0,1,4,2,I,1,1,0,0.0,0,
104,0,0,1,2,1,0,7,0,0,5,2,I,0,0,1,1.0,1,
104,0,1,1,9,0,1,7,0,1,6,2,I,1,1,0,0.0,0,
104,0,0,1,2,1,0,6,1,0,7,2,I,0,0,0,1.0,0,
104,0,1,1,7,0,1,7,0,1,8,2,I,1,1,0,0.0,0,
104,0,0,1,2,1,0,6,1,0,9,2,I,0,0,0,1.0,0,
104,0,1,1,7,0,1,7,0,1,10,2,I,1,1,0,0.0,0,
104,0,1,1,6,1,1,7,0,1,11,2,I,1,1,1,0.0,0,
104,0,0,1,10,0,0,4,1,0,12,2,I,0,0,1,1.0,0,
104,0,0,1,2,1,0,7,0,0,13,2,I,0,0,1,1.0,1,
104,0,0,1,7,0,0,2,1,1,14,2,I,0,0,1,1.0,0,
104,0,0,1,2,1,0,8,0,0,15,2,I,0,0,1,1.0,1,
104,0,0,1,10,0,0,2,1,1,16,2,I,0,0,1,1.0,0,
104,0,0,1,3,1,0,6,1,0,17,2,I,0,0,0,1.0,0,
104,0,0,1,7,0,0,6,1,1,18,2,I,0,0,1,1.0,0,
104,0,1,1,6,1,0,11,0,1,19,2,I,0,0,1,1.0,1,
104,0,0,1,9,0,0,2,1,0,20,2,I,0,0,1,1.0,0,
104,0,1,1,7,0,1,7,0,1,21,2,II,1,1,0,0.0,0,0.0
104,0,1,1,9,0,1,11,0,1,22,2,II,1,1,0,0.0,0,0.0
104,0,1,1,7,0,1,10,0,1,23,2,II,1,1,0,0.0,0,0.0
104,0,1,1,7,0,1,11,0,1,24,2,II,1,1,0,0.0,0,0.0
104,0,0,1,7,0,0,2,1,1,25,2,II,0,0,1,1.0,0,0.0
104,0,1,1,9,0,1,7,0,1,26,2,II,1,1,0,0.0,0,0.0
104,0,1,1,3,1,1,10,0,1,27,2,II,1,1,1,0.0,0,1.0
104,0,1,1,7,0,1,9,0,1,28,2,II,1,1,0,0.0,0,0.0
104,0,1,1,8,0,1,8,0,1,29,2,II,1,1,0,0.0,0,0.0
104,0,0,1,10,0,0,3,1,0,30,2,II,0,0,1,1.0,0,0.0
104,0,0,1,9,0,0,3,1,0,31,2,II,0,0,1,1.0,0,0.0
104,0,1,1,7,0,1,9,0,1,32,2,II,1,1,0,0.0,0,0.0
104,0,0,1,8,0,0,4,1,0,33,2,II,0,0,1,1.0,0,0.0
104,0,0,1,9,0,0,2,1,0,34,2,II,0,0,1,1.0,0,0.0
104,0,0,1,5,1,0,7,0,0,35,2,II,0,0,1,1.0,1,1.0
104,0,0,1,7,0,0,6,1,0,36,2,II,0,0,1,1.0,0,0.0
104,0,1,1,2,1,0,2,1,0,37,2,II,0,0,0,1.0,0,1.0
104,0,0,1,7,0,0,1,1,0,38,2,II,0,0,1,1.0,0,0.0
104,0,0,1,5,1,0,7,0,0,39,2,II,0,0,1,1.0,1,1.0
104,0,0,1,6,1,0,10,0,0,40,2,II,0,0,1,1.0,1,1.0
104,0,1,1,7,0,1,7,0,1,41,2,II,1,1,0,0.0,0,0.0
104,0,1,1,7,0,1,7,0,1,42,2,II,1,1,0,0.0,0,0.0
104,0,0,1,7,0,0,3,1,0,43,2,II,0,0,1,1.0,0,0.0
104,0,0,1,10,0,0,1,1,0,44,2,II,0,0,1,1.0,0,0.0
104,0,0,1,7,0,0,4,1,1,45,2,II,0,0,1,1.0,0,0.0
104,0,0,1,11,0,0,5,1,0,46,2,II,0,0,1,1.0,0,0.0
104,0,0,1,6,1,1,7,0,0,47,2,II,1,1,1,0.0,0,1.0
104,0,1,1,6,1,0,7,0,1,48,2,II,0,0,1,1.0,1,1.0
104,0,0,1,9,0,0,2,1,0,49,2,II,0,0,1,1.0,0,0.0
104,0,0,1,7,0,0,3,1,0,50,2,II,0,0,1,1.0,0,0.0
104,0,0,1,4,1,0,7,0,0,51,2,III,0,0,1,1.0,1,1.0
104,0,0,1,7,0,0,2,1,0,52,2,III,0,0,1,1.0,0,0.0
104,0,0,1,6,1,1,7,0,0,53,2,III,1,1,1,0.0,0,1.0
104,0,1,1,5,1,0,3,1,1,54,2,III,0,0,0,1.0,0,1.0
104,0,1,1,3,1,1,1,1,0,55,2,III,1,1,0,0.0,1,1.0
104,0,0,1,5,1,0,7,0,0,56,2,III,0,0,1,1.0,1,1.0
104,0,1,1,6,1,1,7,0,1,57,2,III,1,1,1,0.0,0,1.0
104,0,1,1,5,1,0,1,1,1,58,2,III,0,0,0,1.0,0,1.0
104,0,0,1,4,1,0,3,1,0,59,2,III,0,0,0,1.0,0,1.0
104,0,0,1,6,1,0,3,1,0,60,2,III,0,0,0,1.0,0,1.0
105,0,1,1,4,1,1,10,0,1,1,2,I,1,1,1,0.0,0,
105,0,1,1,10,0,1,9,0,1,2,2,I,1,1,0,0.0,0,
105,0,0,1,4,1,1,9,0,0,3,2,I,1,1,1,0.0,0,
105,0,0,1,10,0,0,3,1,0,4,2,I,0,0,1,1.0,0,
105,0,1,1,4,1,1,10,0,1,5,2,I,1,1,1,0.0,0,
105,0,0,1,11,0,0,2,1,1,6,2,I,0,0,1,1.0,0,
105,0,0,1,4,1,0,10,0,0,7,2,I,0,0,1,1.0,1,
105,0,1,1,10,0,1,8,0,1,8,2,I,1,1,0,0.0,0,
105,0,0,1,2,1,1,8,0,0,9,2,I,1,1,1,0.0,0,
105,0,1,1,10,0,1,10,0,1,10,2,I,1,1,0,0.0,0,
105,0,1,1,4,1,1,9,0,1,11,2,I,1,1,1,0.0,0,
105,0,1,1,9,0,1,10,0,1,12,2,I,1,1,0,0.0,0,
105,0,0,1,4,1,1,8,0,0,13,2,I,1,1,1,0.0,0,
105,0,1,1,9,0,1,10,0,1,14,2,I,1,1,0,0.0,0,
105,0,1,1,4,1,1,7,0,1,15,2,I,1,1,1,0.0,0,
105,0,1,1,10,0,1,9,0,1,16,2,I,1,1,0,0.0,0,
105,0,0,1,5,1,1,8,0,0,17,2,I,1,1,1,0.0,0,
105,0,0,1,9,0,0,3,1,1,18,2,I,0,0,1,1.0,0,
105,0,0,1,3,1,0,5,1,0,19,2,I,0,0,0,1.0,0,
105,0,1,1,10,0,1,9,0,1,20,2,I,1,1,0,0.0,0,
105,0,0,1,9,0,0,2,1,1,21,2,II,0,0,1,1.0,0,0.0
105,0,1,1,4,1,1,9,0,1,22,2,II,1,1,1,0.0,0,1.0
105,0,1,1,9,0,1,9,0,1,23,2,II,1,1,0,0.0,0,0.0
105,0,0,1,3,1,1,8,0,0,24,2,II,1,1,1,0.0,0,1.0
105,0,1,1,8,0,1,9,0,1,25,2,II,1,1,0,0.0,0,0.0
105,0,0,1,9,0,0,1,1,0,26,2,II,0,0,1,1.0,0,0.0
105,0,1,1,8,0,1,9,0,1,27,2,II,1,1,0,0.0,0,0.0
105,0,1,1,4,1,1,6,1,1,28,2,II,1,1,0,0.0,1,1.0
105,0,1,1,3,1,1,8,0,1,29,2,II,1,1,1,0.0,0,1.0
105,0,0,1,10,0,0,5,1,1,30,2,II,0,0,1,1.0,0,0.0
105,0,0,1,9,0,0,3,1,0,31,2,II,0,0,1,1.0,0,0.0
105,0,0,1,9,0,0,4,1,0,32,2,II,0,0,1,1.0,0,0.0
105,0,1,1,4,1,1,8,0,1,33,2,II,1,1,1,0.0,0,1.0
105,0,0,1,8,0,0,4,1,1,34,2,II,0,0,1,1.0,0,0.0
105,0,1,1,5,1,0,2,1,1,35,2,II,0,0,0,1.0,0,1.0
105,0,0,1,8,0,0,5,1,1,36,2,II,0,0,1,1.0,0,0.0
105,0,1,1,2,1,1,6,1,0,37,2,II,1,1,0,0.0,1,1.0
105,0,0,1,6,1,1,9,0,0,38,2,II,1,1,1,0.0,0,1.0
105,0,1,1,3,1,1,2,1,1,39,2,II,1,1,0,0.0,1,1.0
105,0,1,1,7,0,1,10,0,1,40,2,II,1,1,0,0.0,0,0.0
105,0,1,1,6,1,0,8,0,1,41,2,II,0,0,1,1.0,1,1.0
105,0,1,1,8,0,1,8,0,1,42,2,II,1,1,0,0.0,0,0.0
105,0,0,1,8,0,0,4,1,0,43,2,II,0,0,1,1.0,0,0.0
105,0,1,1,4,1,1,7,0,1,44,2,II,1,1,1,0.0,0,1.0
