type,mean,se,ci_low,ci_high
1.0,36.61344537815126,0.7087047399371004,35.22438408787455,38.002506668427976
3.0,37.060975609756085,0.8373293649836491,35.41981005438813,38.70214116512404
5.0,36.56746031746025,0.8806276794715914,34.84143006569593,38.29349056922457
7.0,35.46153846153846,1.0540370636718401,33.395625816741656,37.52745110633526
