country,netexports,gdp,pop,gascon,diecon,gasprice,dieprice,spotgasprice,spotdieprice,gas,die,Agas,Adie,predictgas,predictdie,COSTgas,COSTdie,AREAgas,AREAdie,DWLgas,DWLdie,DWLtot,DWLgasPC,DWLdiePC,DWLtotPC,EXPgas,EXPdie,EXPtot
Iceland,-12.74291,39522.04942,318041.0,147.8312181901669,102.44412967443684,7.532970943173386,7.797949820571445,3.574082506851597,3.7660825068515966,47.016388464418874,32.58143344578757,157.91705685935068,111.7270801697636,73.54112970580191,50.42252048509986,-186.13263660940106,-131.36401654420953,-228.327557349522,-160.43252685559693,0.0,0.0,0.0,0.0,0.0,0.0,168.04045154601872,122.7043665483301,290.74481809434883
India,-2404.8575,1397.100108,1224614327.0,3.681559442679059,7.776964083584983,4.731765667822479,3.2554547794618656,3.574082506851597,3.7660825068515966,4508.490439206911,9523.781637322596,11456.318797508673,19336.435977461402,5335.14645849173,8726.548995113084,-5219.403462868059,4863.106973622089,-5662.166612896519,4651.657664764408,0.0,0.21144930885768098,0.21144930885768098,0.0,0.17266604203110958,0.17266604203110958,16113.716811077094,35867.347423395084,51981.06423447218
Indonesia,-423.1236300000001,2951.699149,239870937.0,25.0213560898437,15.31531734482116,1.779143891101252,1.779143891101252,3.574082506851597,3.7660825068515966,6001.896130281464,3673.699521954604,8480.376217978619,5190.751952670369,3949.2658982102553,2342.5905006101225,10773.035131964763,7299.415442835183,8591.913316210805,5715.872607093459,2.1811218157539587,1.583542835741724,3.764664651495683,9.092897384871426,6.601645266186307,15.694542651057734,21451.271967179273,13835.455505062306,35286.727472241575
Iran,2512.0348,,73973630.0,74.41475550176783,64.31292998731058,1.2491861363051344,0.4693911542479899,2.817,3.009,5504.729590028237,4757.460887097218,6290.892780696021,3022.0118784783563,3379.4044772923385,1560.4248375082786,8630.391367137625,12082.0897521913,6608.3763114014955,6155.520697445452,2.0220150557361296,5.926569054745847,7.948584110481976,27.334268383694695,80.11732092565752,107.45158930935222,15506.823255109544,14315.199809275528,29822.023064385074
Iraq,1745.18282,2532.323671000001,32030823.0,51.88050241955994,38.37661641938567,2.952621776721227,2.119831019184471,2.817,3.009,1661.7751901519962,1229.234607868236,3181.9764559490063,1929.3700143837489,1709.325823334594,996.2359554668668,-225.37290379966836,1092.997283461376,-228.5569253107273,979.7608459641402,0.0,0.11323643749723566,0.11323643749723566,0.0,3.5352334686260067,3.5352334686260067,4681.220710658174,3698.7669350755223,8379.987645733696
Ireland,-161.471,45873.18513,4474356.0,101.81368733641122,142.2508983119727,7.646533319201126,7.495116817830807,3.574082506851597,3.7660825068515966,455.55068281579554,636.4811603675649,1543.886796527705,2131.339318838479,718.9798329109121,961.8751362833486,-1855.2077482995692,-2373.460085302511,-2284.2255778745725,-2869.9988119279697,0.0,0.0,0.0,0.0,0.0,0.0,1628.1757264362352,2397.040564000892,4025.216290437127
Israel,-233.32224,28522.40858,7623600.0,105.0510251620258,49.11074592265529,7.608679193858546,8.025074572626925,3.574082506851597,3.7660825068515966,800.8669954252199,374.40068261595485,2706.1132033623608,1306.189168076865,1260.2224613665635,589.4842144330479,-3231.1753264758013,-1594.569536682219,-3973.502478070451,-1961.3680249850129,0.0,0.0,0.0,0.0,0.0,0.0,2862.3647186640765,1410.0238613532442,4272.388580017321
Italy,-1350.7609200000002,33786.64289,60483385.0,50.83198619174507,105.43558518367918,8.6307405781082,8.252199324682405,3.574082506851597,3.7660825068515966,3074.4905911500005,6377.101091364763,11204.745742882615,22623.777828127513,5217.990230984161,10210.128996979061,-15546.647662741138,-28608.420454978666,-19714.007741417907,-35432.30277842662,0.0,0.0,0.0,0.0,0.0,0.0,10988.483039309041,24016.68886461306,35005.171903922106
Jamaica,-55.858630000000005,4966.207956,2701200.0,54.09892572614567,20.20886684703481,4.5424950411095795,4.504640915767,3.574082506851597,3.7660825068515966,146.1320181714647,54.58819112721042,362.34482183958033,134.67742673634103,168.742047699532,60.78003021447848,-141.5160780536617,-40.31656758448248,-151.76491759499532,-42.493976781705804,0.0,0.0,0.0,0.0,0.0,0.0,522.2878898375517,205.58363168485872,727.8715215224104
Japan,-4432.9884,43063.13637,127450459.0,106.63184581858116,50.7041728494744,7.570825068515966,6.094514180155353,3.574082506851597,3.7660825068515966,13590.2776935954,6462.270102880851,45784.055332370466,19113.867070815166,21321.38996647023,8626.103469841466,-54316.84128283062,-15046.954388991697,-66713.0203746075,-17244.448494848835,0.0,0.0,0.0,0.0,0.0,0.0,48572.773767934785,24337.44238900964,72910.21615694443
Jordan,-103.92333999999998,4369.998242,6047000.0,56.002161107776935,29.208808576784985,5.450994049331496,3.671850158230243,3.574082506851597,3.7660825068515966,338.6450682187271,176.62566546381882,936.7639732927347,385.464849733156,436.2459776906877,173.96059444517675,-635.6068373436217,16.64385128346512,-716.9328353677022,16.517434851600214,0.0,0.00012641643186490724,0.00012641643186490724,0.0,0.020905644429453817,0.020905644429453817,1210.3454143521183,665.1868289643103,1875.5322433164285
Kazakhstan,1400.12888,9070.009729,16323287.0,66.94811858807283,11.818476405402732,3.823266659600563,2.536226397952849,2.817,3.009,1092.8133538231475,192.91638226811716,2443.468513418198,337.195616475035,1312.6067669928896,174.11196123805334,-1099.6616431185064,91.20577293880287,-1201.2589955483575,86.55817514835188,0.0,0.0046475977904509875,0.0046475977904509875,0.0,0.2847219307270029,0.2847219307270029,3078.4552177198066,580.4853942447645,3658.940611964571
Kenya,-81.93814,794.7672094,40512682.0,4.328482173632777,6.652517625107167,5.1860151719334375,4.769619793165059,3.574082506851597,3.7660825068515966,175.35842184305346,269.5113310453619,470.78964082265315,688.1249194607568,219.24422053232146,310.5513255613356,-282.6659682660188,-270.46466978799157,-314.536257178738,-289.76166090024367,0.0,0.0,0.0,0.0,0.0,0.0,626.7454679383603,1015.001909248227,1641.7473771865873
Kiribati,-0.42024,1422.6184510000005,99546.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
"Korea, North",-12.3266,,24346229.0,1.591899618347572,1.8782509457030716,,4.958890419877958,3.574082506851597,3.7660825068515966,38.756752653302584,45.72832764355355,,119.51324150424215,,53.936421311931674,,-54.5451110626928,,-59.08188270903642,,0.0,,,0.0,,138.51983168054298,172.2166548059653,310.7364864865083
"Korea, South",-2221.24182,20540.17693,49410000.0,51.962680109446126,80.96857042619114,6.81374256166437,6.1702224308405125,3.574082506851597,3.7660825068515966,2567.476024207733,4000.657064758104,8119.659722742083,11920.976106423177,3781.2821535104085,5379.946034705191,-8317.749517315306,-9618.139371573267,-9948.76565966341,-11059.058274905472,0.0,0.0,0.0,0.0,0.0,0.0,9176.371144881747,15066.80458749775,24243.175732379495
Kuwait,2051.09655,45436.79018,2736732.0,292.520172649355,128.9733627690307,0.8706448828793362,0.7570825068515967,2.817,3.009,800.5493171350147,352.96552903761494,736.7034819660178,298.688306640025,395.74971823273796,154.2285970725783,1558.153259913189,794.8492493181858,1044.581974513689,492.12455258847643,0.5135712853995,0.30272469672970936,0.8162959821292094,187.65859623795828,110.61539702452026,298.27399326247854,2255.1474263693367,1062.0732768741834,3317.22070324352
Kyrgyzstan,-32.60939,880.0385141,5447900.0,16.327378278187403,29.37813594406143,3.369017155489605,2.9904759020638068,3.574082506851597,3.7660825068515966,88.94992412173715,160.04914680965226,184.35185647480571,308.8144030956739,85.85167465851421,139.3681866788773,18.240547443646538,124.13517535621692,17.917870588197676,115.6224329570253,0.00032267685544886147,0.008512742399191623,0.008835419254640485,0.059229584876532515,1.5625731748364735,1.621802759713006,317.91436778927766,602.7582920363544,920.6726598256321
Laos,-3.15988,1158.129965,6200894.0,,,5.034598670563118,4.46678679042442,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Latvia,-29.78729,10723.35626,2239008.0,39.72738112123672,91.77799828011604,6.81374256166437,6.70018018563663,3.574082506851597,3.7660825068515966,88.94992414949799,205.49167237316607,281.30471702477166,643.3482381247269,131.002103844919,290.3435735240478,-288.16751614575463,-602.9326389197612,-344.67389080342605,-708.4334458058113,0.0,0.0,0.0,0.0,0.0,0.0,317.91436788849717,773.8985926282603,1091.8129605167574
Lebanon,-120.37085,8781.437329,4227597.0,119.85458623770106,1.8929092194333108,4.201807913026362,3.558287782202504,3.574082506851597,3.7660825068515966,506.6968892147463,8.002457337348606,1198.9745227473952,17.13831059309782,558.3560297090044,7.7345332541353145,-318.0665105898164,1.6628684189304639,-333.5812005757493,1.634610539941576,0.0,2.8257878988887875e-05,2.8257878988887875e-05,0.0,0.006684146807013032,0.006684146807013032,1810.9764880185464,30.13791459001479,1841.1144026085612
Lesotho,-3.71107,1003.699581,2171318.0,,,4.693911542479899,4.958890419877958,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Liberia,-3.65011,323.6497223,3994122.0,,,4.42893266508184,4.61820329179474,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Libya,1496.79631,,6355112.0,60.53527015480272,118.3662836795017,0.454249504110958,0.3785412534257983,2.817,3.009,384.7084217840286,752.2309898070054,239.6118933386902,419.97085330674855,128.71710477184035,216.85320140414854,908.9700143429043,1978.7125865820062,469.6061857989252,919.4020531945254,0.4393638285439791,1.059310533387481,1.4986743619314602,69.13549730421417,166.6863673508006,235.82186465501476,1083.7236241656085,2263.463048329279,3347.1866724948877
Lithuania,-49.043320000000016,11046.051849999998,3286820.0,26.77265235746889,80.34546831698293,6.927304937692109,6.435201308238571,3.574082506851597,3.7660825068515966,87.9968892215759,264.08109217362585,281.0644402869659,807.0019605029092,130.89020825180395,364.2006290967747,-295.073142781976,-704.8638082114313,-354.42220393808293,-819.5134290276944,0.0,0.0,0.0,0.0,0.0,0.0,314.5081424241923,994.5511816253564,1309.0593240495486
Luxembourg,-56.73257,103574.1713,506953.0,219.3248785467678,977.5674487696244,6.208076556183092,6.208076556183092,3.574082506851597,3.7660825068515966,111.18740515391958,495.5807508561074,332.52923505094566,1482.1380871333815,154.85708822216228,668.8901020833665,-292.8669635360342,-1210.2052445538484,-341.9697830051864,-1393.769821557671,0.0,0.0,0.0,0.0,0.0,0.0,397.39295974284505,1866.3979965315655,2263.7909562744107
Madagascar,-11.751410000000002,426.6254227,20713819.0,,,5.640264676044395,4.61820329179474,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Malawi,-6.05932,362.3028381,14900841.0,,,7.305846191117907,7.192283815090168,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Malaysia,85.95063999999996,8690.570239,28401017.0,100.94873227007588,46.54180064057338,2.3469557712399496,2.23339339521221,2.817,3.009,2867.0466613308736,1321.8344712035353,4783.411071159719,2140.7019754313346,2569.600429403344,1105.3578432153788,1347.6387367443483,1025.2235463016375,1274.3317535112442,934.6134317131863,0.07330698323310413,0.09061011458845121,0.16391709782155534,2.5811393737451067,3.190382745394336,5.771522119139442,8076.470444969072,3977.3999238514375,12053.87036882051
Maldives,-6.94007,6570.429112,315885.0,,,4.1639537876837815,4.126099662341202,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mali,-4.69814,613.044529,15369809.0,,,5.337431673303756,4.731765667822479,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Malta,-46.72211,19624.85381,415995.0,55.747102569104705,68.01620867817066,7.267992065775328,6.624471934951471,3.574082506851597,3.7660825068515966,23.19051593323471,28.294402729075603,76.23582026312779,87.98148530850756,35.50261420583782,39.70611456539526,-85.66366848214878,-80.87642163518993,-104.14803355850054,-94.74743328798779,0.0,0.0,0.0,0.0,0.0,0.0,82.88481732183742,106.5590551597857,189.44387248162312
Mauritania,-5.468420000000001,1065.03555,3459773.0,,,5.413139923988916,4.807473918507639,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mauritius,-20.62429,7577.106246,1280924.0,,,6.245930681525672,5.223869297276017,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mexico,1042.02246,9127.541274,113423047.0,93.88931322365704,36.93505444046416,3.2554547794618656,3.2176006541192854,2.817,3.009,10649.211986564573,4189.2864157483245,21621.432917114817,8446.160664826186,11614.81680784418,4361.200224539292,-4669.197893011823,-873.8878866181376,-4872.722778667934,-891.4980899152956,0.0,0.0,0.0,0.0,0.0,0.0,29998.830166152402,12605.562824986708,42604.39299113911
Moldova,-15.956659999999998,1631.923845,3562062.0,6.153683661128984,19.97851522371945,5.375285798646336,5.299577547961176,3.574082506851597,3.7660825068515966,21.91980272932843,71.16470989483255,60.128113395419774,193.5572459983812,28.001341173145725,87.35253965792006,-39.48202083155767,-109.13072972572755,-44.36525166191195,-120.4150680776802,0.0,0.0,0.0,0.0,0.0,0.0,78.34318348853064,268.0121690400976,346.35535252862826
Mongolia,-11.675530000000002,2249.7659,2756001.0,32.8513362826176,11.821996234818428,4.883182169192798,4.61820329179474,3.574082506851597,3.7660825068515966,90.5383156462304,32.581433445155824,234.4521212191491,81.59320927620661,109.1831002887444,36.82308049152765,-118.52367844142131,-27.763316641858957,-129.71419951649182,-29.472309750698226,0.0,0.0,0.0,0.0,0.0,0.0,323.59141015100033,122.7043665459509,446.29577669695124
Montenegro,-2.93058,6509.717447,631490.0,28.67450494264036,,6.88945081234953,6.624471934951471,3.574082506851597,3.7660825068515966,18.10766312622796,,57.646529773208,,26.845680938169256,,-60.03357241532979,,-72.00793952278181,,0.0,0.0,0.0,0.0,0.0,0.0,64.71828201941304,,
Morocco,-245.05258,2795.490228,31951412.0,5.458456324431714,25.02781816502389,5.375285798646336,3.633996032887664,3.574082506851597,3.7660825068515966,174.40538690592336,799.6741296517623,478.41064128831715,1734.377838823756,222.79327973390315,782.7261034130281,-314.1395570016842,105.62613610587805,-352.99308925447946,104.49617740629812,0.0,0.0011299586995799301,0.0011299586995799301,0.0,0.0353649065518585,0.0353649065518585,623.3392424411453,3011.638750863278,3634.9779933044233
Mozambique,-15.1894,393.7185972,23390765.0,2.1051101392889224,4.606406502662116,5.9809518041276135,4.656057417137319,3.574082506851597,3.7660825068515966,49.240136567224454,107.74737199824143,144.00627956771768,271.15504097463736,67.06295503956774,122.37248648588462,-118.51457289733061,-95.89245772765727,-137.03587293134234,-102.03267473760603,0.0,0.0,0.0,0.0,0.0,0.0,175.98831073990056,405.7854928418086,581.7738035817092
Namibia,-20.81362,4853.65759,2283289.0,41.60043334748861,28.789378381133105,4.693911542479899,4.958890419877958,3.574082506851597,3.7660825068515966,94.98581185755393,65.73447097447902,240.20369271911687,171.80028462803426,111.86157640844596,77.53360562041593,-106.36787009081597,-78.40859713696028,-115.1312380493161,-84.93020637727668,0.0,0.0,0.0,0.0,0.0,0.0,339.48712855918046,247.5614412341295,587.04856979331
Nepal,-21.957840000000004,534.5219887,29959364.0,1.4102840753954475,4.0638937574075085,5.450994049331496,4.126099662341202,3.574082506851597,3.7660825068515966,42.25121395817566,121.75167233549924,116.87580531466114,284.96975137942303,54.428438124773756,128.60707632142513,-79.30179116188772,-43.83269075032895,-89.44846821509744,-45.03668430383183,0.0,0.0,0.0,0.0,0.0,0.0,151.00932470115964,458.52684336265116,609.5361680638108
Netherlands,-958.17204,46622.90252,16615394.0,75.808883101783,111.42833359438907,8.820011204821101,7.381554441803067,3.574082506851597,3.7660825068515966,1259.5944614360667,1851.4256654342105,4650.634665067183,6143.204548918166,2165.775717455393,2772.433117748416,-6607.7427330509045,-6693.777533026239,-8422.440394688549,-8062.968695464393,0.0,0.0,0.0,0.0,0.0,0.0,4501.894530345804,6972.621811327856,11474.516341673661
New Caledonia,-14.54925,,249992.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
New Zealand,-91.2157,32407.070710000004,4367800.0,168.01064014389226,112.6771203486894,6.70018018563663,4.693911542479899,3.574082506851597,3.7660825068515966,733.8368740204927,492.15112625900554,2297.4783090708424,1244.5702741433595,1069.9233742313806,561.675558403458,-2294.045748482327,-456.63210486027606,-2732.1121682240414,-486.99339290565644,0.0,0.0,0.0,0.0,0.0,0.0,2622.793534319302,1853.4817473313522,4476.2752816506545
Nicaragua,-27.447099999999995,1455.835573,5788163.0,11.964740712413509,16.59066755032355,4.656057417137319,4.504640915767,3.574082506851597,3.7660825068515966,69.25386949618552,96.02948806008341,174.2830054471942,236.9194522786365,81.16266452790191,106.92193797319982,-74.93094923507444,-70.92338591061595,-80.91983308633914,-74.75380209017763,0.0,0.0,0.0,0.0,0.0,0.0,247.51904349810007,361.6549751249944,609.1740186230945
Niger,-5.13643,348.7960168,15511953.0,,,4.239662038368942,4.239662038368942,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Nigeria,2207.65356,1443.209591,158423182.0,11.58834758361229,0.6819278132741979,2.3469557712399496,4.126099662341202,2.817,3.009,1835.8628983178698,108.03317407320027,3062.973139358896,252.86048368629642,1645.3984357734341,130.56526414685294,862.9367601490143,-120.68382227882036,815.995922903347,-132.21190811799883,0.04694083724566724,0.0,0.04694083724566724,0.29630030563120013,0.0,0.29630030563120013,5171.62578456144,325.0718207862596,5496.697605347699
Norway,1839.87855,85443.05939,4889252.0,76.08552184508346,171.39055302490783,9.577093711672696,8.89571945550626,2.817,3.009,372.001289852118,837.9716041581366,1443.0609942702251,3109.839310676614,775.1978860627121,1605.7747938048574,-2514.7635802634345,-4932.903745359493,-3447.3969218454777,-6556.45986928128,0.0,0.0,0.0,0.0,0.0,0.0,1047.9276335134166,2521.456556911833,3569.3841904252495
Oman,750.4498600000001,20790.83796,2782435.0,213.2747270824279,17.35909233275973,1.1734778856199748,1.4384567630180336,2.817,3.009,593.4230652495953,48.30054607490232,653.2048013308889,60.07449494021728,350.8950648435989,31.019644453774053,975.3039309208906,75.85809598047369,730.2563844429965,59.649657506246804,0.24504754647789412,0.01620843847422689,0.261255984952121,88.06945947628395,5.825271201026039,93.89473067731,1671.67277480811,145.33634313938109,1817.0091179474912
Pakistan,-343.56997,1016.614375,173593383.0,4.1083811616335355,9.980403537298976,4.3153702890541,4.5424950411095795,3.574082506851597,3.7660825068515966,713.1877845014353,1732.532013744896,1714.8049806902686,4295.937411301348,798.5755181431559,1938.7599836576612,-528.6773910669859,-1345.159571474761,-558.7364648960211,-1421.2200539069427,0.0,0.0,0.0,0.0,0.0,0.0,2548.9919846868265,6524.858509525023,9073.850494211849
Panama,-111.10739999999998,7614.009247,3516820.0,50.49509782092563,45.02201832802047,3.9746831609708826,3.861120784943143,3.574082506851597,3.7660825068515966,177.58216991858768,158.33433449634896,406.4254238990239,356.12555047633856,189.27014857751786,160.7197452656624,-71.13953342930836,-15.047822513303943,-73.41433340992803,-15.160421858343135,0.0,0.0,0.0,0.0,0.0,0.0,634.6933270347721,596.3001673806891,1230.993494415461
Papua New Guinea,11.119219999999997,1382.2805880000003,6858266.0,,,,,2.817,3.009,,,,,,,,,,,,,,,,,,,
Paraguay,-31.28888,2840.3495959999996,6454548.0,15.30671883485053,46.006060786518766,6.5866178096088905,4.958890419877958,3.574082506851597,3.7660825068515966,98.79795144204682,296.94832763750316,306.1578632133153,776.0891120238629,142.57608124671933,350.2496358969244,-297.63231655926694,-354.20231496595846,-352.91417160427085,-383.66297584461836,0.0,0.0,0.0,0.0,0.0,0.0,353.11202996179304,1118.331902154437,1471.4439321162301
Peru,-37.95852000000001,5283.224595,29076512.0,13.73347751238012,33.67521577516724,6.1702224308405125,5.337431673303756,3.574082506851597,3.7660825068515966,399.3216236904507,979.1578155892395,1189.8804265743277,2674.558440348641,554.1209577065147,1207.0303595347364,-1036.694809774857,-1538.598817351269,-1208.5730449894138,-1701.0300395159038,0.0,0.0,0.0,0.0,0.0,0.0,1427.208429839616,3687.5891207376562,5114.797550577272
Philippines,-292.01598,2140.121591,93260798.0,9.421945747476478,13.21125976287372,4.731765667822479,3.823266659600563,3.574082506851597,3.7660825068515966,878.6981791223628,1232.092628070894,2232.819743671674,2754.8890501507517,1039.8122257640784,1243.2836278755274,-1017.2540855457356,-70.45617304448129,-1103.5479745887671,-70.77486111518002,0.0,0.0,0.0,0.0,0.0,0.0,3140.539790803588,4640.162493398605,7780.7022842021925
Poland,-516.70159,12303.20792,38183683.0,32.84633202342185,70.47057980620478,6.5866178096088905,6.54876368426631,3.574082506851597,3.7660825068515966,1254.1939296950886,2690.8262801463247,3886.5313295063224,8309.621685254093,1809.9368763151,3750.1389010749895,-3778.3034897103535,-7487.71164145603,-4480.080864724024,-8745.63227622367,0.0,0.0,0.0,0.0,0.0,0.0,4482.592584322678,10133.873782635626,14616.466366958304
Portugal,-245.40895000000003,21358.42659,10637346.0,41.21291671299696,114.77922670575424,8.138636948654664,7.154429689747587,3.574082506851597,3.7660825068515966,438.39605474533136,1220.946348081548,1542.402223379502,3975.9562067620686,718.2884751271422,1794.3522105715522,-2001.0826589567428,-4136.990118989261,-2501.810138674398,-4943.740827348759,0.0,0.0,0.0,0.0,0.0,0.0,1566.863670338044,4598.184683314258,6165.0483536523025
Puerto Rico,-176.0,25862.72675,3721978.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Qatar,1316.1619999999998,72397.6124,1758793.0,201.39453874649467,294.9356273135836,1.0220613842496555,1.0220613842496555,2.817,3.009,354.21130498556363,518.7307167697396,358.87946265994026,525.5670789703256,192.78644624858592,271.3781271484981,635.7875494539107,1030.6860923256504,452.63430597961127,716.0053753883366,0.18315324347429948,0.3146807169373138,0.4978339604116133,104.1357587131058,178.9185634337377,283.0543221468435,997.8132461443328,1560.8607267601465,2558.6739729044793
Romania,-89.02732,7670.303763,21438001.0,19.056547966946887,40.36797091040956,6.435201308238571,6.54876368426631,3.574082506851597,3.7660825068515966,408.53429437195535,865.408600745331,1248.4346144482017,2672.494366662627,581.3893301729909,1206.0988414322526,-1168.8651506389622,-2408.1562240668377,-1377.6674774031862,-2812.7216709019062,0.0,0.0,0.0,0.0,0.0,0.0,1460.1352749637665,3259.2001925459085,4719.335467509675
Russia,7028.3742,10446.84356,142389000.0,74.42367562253415,30.113900105877132,3.747558408915403,3.785412534257983,2.817,3.009,10597.112748217014,4287.888122175739,23411.896812478546,9530.405400988833,12576.63604644087,4921.0532245538725,-9861.232378077957,-3329.1700835531706,-10712.288117453378,-3559.940726243422,0.0,0.0,0.0,0.0,0.0,0.0,29852.066611727332,12902.255359626799,42754.32197135413
Rwanda,-5.30188,529.4148635,10624005.0,,,6.54876368426631,6.54876368426631,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Samoa,-1.14852,3388.065072,183081.0,,,3.8989749102857223,4.012537286313463,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Sao Tome and Principe,-0.88904,1215.48708,165397.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8118.2353,16423.44024,27448086.0,205.35370244260244,156.54089638330376,0.6056660054812774,0.2536226397952849,2.817,3.009,5636.566085062962,4296.74798644601,4172.098202645816,1886.4821195961822,2241.209290514193,974.0906632092275,12464.330196251038,11839.162124358532,7249.025265017889,4603.215596847633,5.215304931233149,7.235946527510899,12.451251458744048,190.00614218540224,263.622990962317,453.62913314771924,15878.206661622366,12928.914691216045,28807.12135283841
Senegal,-38.70136999999999,1033.905319,12433728.0,2.9126683689531863,11.9067636646,6.510909558923731,5.7916811774147146,3.574082506851597,3.7660825068515966,36.215326253767564,148.04546076591961,111.44931400162012,424.6957197061736,51.90135011137955,191.66551738648263,-106.35814984168276,-299.880688510351,-125.73751592533745,-339.00989080943094,0.0,0.0,0.0,0.0,0.0,0.0,129.43656404351404,557.5514200093143,686.9879840528283
Serbia,-59.376850000000005,5269.644097,7291436.0,20.21587125004552,50.52486776116724,6.73803431097921,6.81374256166437,3.574082506851597,3.7660825068515966,147.40273140394692,368.39883968901427,463.0474128554312,1165.0637405468462,215.63870633092353,525.7941963122074,-466.3751379588559,-1122.7544279595832,-556.2353340859613,-1324.9763218032665,0.0,0.0,0.0,0.0,0.0,0.0,526.8295237729913,1387.4204256972223,1914.2499494702136
Seychelles,-6.31621,11249.41621,86525.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Sierra Leone,-9.37277,431.8183924,5867536.0,,,3.9746831609708826,3.9746831609708826,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Singapore,-1340.99353,41986.82583,5076700.0,55.567264311396045,93.34012156586348,6.359493057553411,4.769619793165059,3.574082506851597,3.7660825068515966,282.0983307296643,473.85979515341916,855.9610736813536,1209.8739303868272,398.61649903203954,546.017070764082,-785.7596667497769,-475.53597292131525,-923.2852992246692,-509.464298754822,0.0,0.0,0.0,0.0,0.0,0.0,1008.2427090729295,1784.5950852275728,2792.8377943005025
Slovakia,-65.96605,16036.06927,5430099.0,32.703302451494686,71.31762694000682,7.495116817830807,7.0030131883772695,3.574082506851597,3.7660825068515966,177.58216993855885,387.2617747293041,594.6568173300401,1245.0179070906981,276.9285028700708,561.8775755099884,-696.3057813472301,-1253.5395204033678,-853.0844767421457,-1489.805019158372,0.0,0.0,0.0,0.0,0.0,0.0,634.6933271061507,1458.459795380336,2093.1531224864866
Slovenia,-54.11354000000001,22897.93876,2048583.0,87.15058400444612,151.09156804217747,7.040867313719849,6.70018018563663,3.574082506851597,3.7660825068515966,178.53520483158024,309.52361773454805,575.8369939627814,969.0488759364263,268.16421167305,437.3325314124767,-618.9431356012337,-908.1725283240835,-746.5041753566362,-1067.0840357548263,0.0,0.0,0.0,0.0,0.0,0.0,638.0995524457177,1165.691482207502,1803.7910346532199
Solomon Islands,-1.4627399999999997,1261.038751,538148.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Somalia,-5.39948,,9330872.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
South Africa,-383.64346,7271.729185,49991300.0,42.01073475918816,28.66521711171331,5.223869297276017,5.375285798646336,3.574082506851597,3.7660825068515966,2100.171244567003,1433.0114681967937,5663.045997923373,3930.8873861983725,2637.250266347939,1774.0126158675705,-3464.8347769158554,-2306.0067718018922,-3863.175100929112,-2554.4207868566546,0.0,0.0,0.0,0.0,0.0,0.0,7506.185306599673,5396.839422493667,12903.02472909334
Spain,-1377.35151,29956.15635,46070971.0,36.621530153573595,146.3409639746348,6.624471934951471,6.624471934951471,3.574082506851597,3.7660825068515966,1687.1894536809145,6742.070307387445,5246.31799275114,20964.47715748312,2443.1822607131403,9461.285279508056,-5146.584872709864,-19271.46249014234,-6111.510514475873,-22576.686378174876,0.0,0.0,0.0,0.0,0.0,0.0,6030.15431214546,25391.193044615422,31421.34735676088
Sri Lanka,-80.6514,2400.015575,20653000.0,9.490510404372534,20.010156445595904,4.883182169192798,3.5204336568599244,3.574082506851597,3.7660825068515966,196.00751138150594,413.26976107089223,507.5682763730971,879.409854163546,236.37183461790187,396.8783693173095,-256.5933669658686,101.51924154339784,-280.8198634644059,99.46976949319566,0.0,0.0020494720502021837,0.0020494720502021837,0.0,0.09923362466480336,0.09923362466480336,700.5470176401557,1556.4080177798262,2256.955035419982
Suriname,2.18218,8323.703586,524636.0,,,5.943097678785034,5.753827052072134,2.817,3.009,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
