Country,year,Gross.Debt,GDP.capita.PPP,Reer.YoY,Overshoot,Developed,Center.Target,CPI,Revenue,deviation,DebtRev,Overshoot_y,GDP.Gap
Brazil,2006,65.920128139519,11642.443946929974,0.11250862300887188,0.0,0,4.5,3.1,35.664887774508,-1.4,23.51033972177132,0.0,-0.6506382540382653
Brazil,2007,64.186340983913,12549.92797571619,0.06979506988583162,0.0,0,4.5,4.5,34.906081795572,0.0,22.404936685429426,0.0,0.8308639153327427
Brazil,2008,62.370834770543,13312.763415763311,0.0336909829893246,0.0,0,4.5,5.9,35.89855385952,1.4000000000000004,22.390227712735605,0.0,-0.40062895524384745
Brazil,2009,65.523269580682,13269.118571579063,-0.013471636650278507,0.0,0,4.5,4.3,33.942768678322,-0.20000000000000018,22.240411824244216,0.0,-1.834956896157643
Brazil,2010,63.076413261345,14299.551697371722,0.1215660500842266,0.0,0,4.5,5.9,36.086599743358,1.4000000000000004,22.76213278608796,0.0,0.6944303562377665
Brazil,2011,61.204663173644,15040.058182820601,0.031838300086409976,0.0,0,4.5,6.5,35.109198346866,2.0,21.488466591165924,0.0,0.7319560136596638
Brazil,2012,62.187478156142,15050.009469746814,-0.10828104916210557,0.0,0,4.5,5.8,34.703894787873,1.2999999999999998,21.581476990539024,0.0,0.7616913764991748
Brazil,2013,60.197332395015,15590.608483693379,-0.06067576834268884,0.0,0,4.5,5.9,34.493476171921,1.4000000000000004,20.76415250580658,0.0,3.0241373465209427
Brazil,2014,62.308615880905,15718.049987827017,-0.021139465906143795,0.0,0,4.5,6.4,32.495096832298,1.9000000000000004,20.24724506536469,0.0,2.18970243194292
Brazil,2015,72.579490069369,14743.741743348404,-0.17707568996932876,1.0,0,4.5,10.7,28.231359498283,6.199999999999999,20.49017676350417,1.0,-1.9290437820561737
Brazil,2016,78.314623960926,14255.3458601059,0.04909089359522145,0.0,0,4.5,6.3,30.658441989085,1.7999999999999998,24.01004355603056,0.0,-3.0841332985178624
Brazil,2017,83.692716830595,14519.849130251789,0.08524513613945395,0.0,0,4.5,2.9,30.457226539693,-1.6,25.49048036231809,0.0,-0.9147475670172432
Brazil,2018,87.106659167485,14951.803509415455,-0.10447199640424654,0.0,0,4.5,3.7,30.936405568572,-0.7999999999999998,26.947669357286863,0.0,0.4778300625861836
Brazil,2019,89.51244662111,,-0.019082073196267868,0.0,0,4.25,4.3,31.857096510177,0.04999999999999982,28.516066508707684,0.0,1.577897903067535
Chile,2000,13.219168875893,9553.566522608933,,1.0,0,3.0,4.6,22.30121645949,1.5999999999999996,2.948035465158429,1.0,0.005784681421072677
